	f1	precision	recall	accuracy	TN	FP	FN	TP	n	selection	source	gamma	C
20	0.810810810811	0.801526717557	0.8203125	0.81007751938	104.0	26.0	23.0	105.0	32	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46, 7, 33, 55, 8, 32, 47, 49, 42]	combined	0.0	100.0
21	0.810218978102	0.760273972603	0.8671875	0.798449612403	95.0	35.0	17.0	111.0	35	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45, 49]	mi	0.0	200.0
22	0.80971659919	0.840336134454	0.78125	0.817829457364	111.0	19.0	28.0	100.0	24	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61, 18, 2, 12, 54, 63, 19, 42, 34, 46, 20]	f-test	0.0	100.0
23	0.80971659919	0.840336134454	0.78125	0.817829457364	111.0	19.0	28.0	100.0	15	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19]	combined	0.0	20.0
24	0.808163265306	0.846153846154	0.7734375	0.817829457364	112.0	18.0	29.0	99.0	14	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61]	f-test	0.0	20.0
25	0.808163265306	0.846153846154	0.7734375	0.817829457364	112.0	18.0	29.0	99.0	15	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61, 18]	f-test	0.0	100.0
26	0.808163265306	0.846153846154	0.7734375	0.817829457364	112.0	18.0	29.0	99.0	19	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63]	combined	0.0	20.0
27	0.808163265306	0.846153846154	0.7734375	0.817829457364	112.0	18.0	29.0	99.0	16	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0]	combined	0.0	20.0
28	0.807692307692	0.795454545455	0.8203125	0.806201550388	103.0	27.0	23.0	105.0	37	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46, 7, 33, 55, 8, 32, 47, 49, 42, 52, 48, 4, 13, 45]	combined	0.0	100.0
29	0.80658436214	0.852173913043	0.765625	0.817829457364	113.0	17.0	30.0	98.0	17	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18]	combined	0.0	20.0
30	0.806451612903	0.833333333333	0.78125	0.813953488372	110.0	20.0	28.0	100.0	35	[1, 4, 5, 7, 8, 9, 11, 14, 23, 24, 26, 27, 28, 30, 33, 34, 36, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47, 52, 54, 58, 59, 60, 61, 62, 64]	Lasso	0.0	20.0
31	0.806451612903	0.833333333333	0.78125	0.813953488372	110.0	20.0	28.0	100.0	26	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50]	ranksum	0.0	20.0
32	0.806324110672	0.816	0.796875	0.81007751938	107.0	23.0	26.0	102.0	12	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12]	mi	0.0	200.0
33	0.806324110672	0.816	0.796875	0.81007751938	107.0	23.0	26.0	102.0	52	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45, 49, 50, 18, 51, 20, 3, 53, 42, 58, 4, 67, 6, 31, 27, 38, 29, 37, 52]	mi	0.0	20.0
34	0.806324110672	0.816	0.796875	0.81007751938	107.0	23.0	26.0	102.0	51	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46, 7, 33, 55, 8, 32, 47, 49, 42, 52, 48, 4, 13, 45, 50, 53, 3, 58, 34, 44, 51, 39, 38, 16, 6, 21, 31, 66]	combined	0.0	100.0
35	0.806324110672	0.816	0.796875	0.81007751938	107.0	23.0	26.0	102.0	17	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52, 47]	RFE	0.0	20.0
36	0.80487804878	0.838983050847	0.7734375	0.813953488372	111.0	19.0	29.0	99.0	14	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61]	combined	0.0	100.0
37	0.80487804878	0.838983050847	0.7734375	0.813953488372	111.0	19.0	29.0	99.0	35	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52, 47, 8, 23, 5, 4, 45, 14, 35, 7, 39, 43, 37, 64, 28, 33, 53, 44, 41, 0]	RFE	0.0	20.0
38	0.80487804878	0.838983050847	0.7734375	0.813953488372	111.0	19.0	29.0	99.0	36	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52, 47, 8, 23, 5, 4, 45, 14, 35, 7, 39, 43, 37, 64, 28, 33, 53, 44, 41, 0, 3]	RFE	0.0	20.0
39	0.804780876494	0.821138211382	0.7890625	0.81007751938	108.0	22.0	27.0	101.0	39	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52, 47, 8, 23, 5, 4, 45, 14, 35, 7, 39, 43, 37, 64, 28, 33, 53, 44, 41, 0, 3, 12, 9, 21]	RFE	0.0	20.0
40	0.804780876494	0.821138211382	0.7890625	0.81007751938	108.0	22.0	27.0	101.0	24	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21]	ranksum	0.0	100.0
