	f1	precision	recall	accuracy	TN	FP	FN	TP	n	selection	source	gamma	C
19	0.803212851406	0.826446280992	0.78125	0.81007751938	109.0	21.0	28.0	100.0	22	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52, 47, 8, 23, 5, 4, 45]	RFE	0.1	10.0
20	0.803212851406	0.826446280992	0.78125	0.81007751938	109.0	21.0	28.0	100.0	34	[43, 1, 10, 62, 60, 40, 35, 19, 24, 26, 56, 12, 18, 59, 54, 61, 32, 33, 11, 51, 46, 23, 8, 31, 52, 20, 5, 4, 16, 22, 42, 53, 58, 63]	mi	0.01	1000.0
21	0.803149606299	0.809523809524	0.796875	0.806201550388	106.0	24.0	26.0	102.0	27	[43, 1, 10, 62, 60, 40, 35, 19, 24, 26, 56, 12, 18, 59, 54, 61, 32, 33, 11, 51, 46, 23, 8, 31, 52, 20, 5]	mi	0.01	1000.0
22	0.803149606299	0.809523809524	0.796875	0.806201550388	106.0	24.0	26.0	102.0	17	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52, 47]	RFE	0.01	1000.0
23	0.803149606299	0.809523809524	0.796875	0.806201550388	106.0	24.0	26.0	102.0	24	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61, 18, 2, 12, 54, 63, 19, 42, 34, 46, 20]	f-test	0.1	10.0
24	0.803088803089	0.793893129771	0.8125	0.802325581395	103.0	27.0	24.0	104.0	48	[43, 10, 1, 18, 20, 19, 40, 34, 8, 16, 3, 56, 54, 7, 46, 42, 2, 47, 12, 0, 53, 36, 38, 45, 21, 61, 9, 55, 66, 17, 49, 44, 39, 52, 15, 26, 41, 37, 48, 50, 59, 60, 57, 28, 24, 5, 4, 33]	chi2	0.1	10.0
25	0.801619433198	0.831932773109	0.7734375	0.81007751938	110.0	20.0	29.0	99.0	35	[43, 1, 10, 62, 60, 40, 35, 19, 24, 26, 56, 12, 18, 59, 54, 61, 32, 33, 11, 51, 46, 23, 8, 31, 52, 20, 5, 4, 16, 22, 42, 53, 58, 63, 47]	mi	0.01	1000.0
26	0.801619433198	0.831932773109	0.7734375	0.81007751938	110.0	20.0	29.0	99.0	40	[43, 1, 10, 62, 60, 40, 35, 19, 24, 26, 56, 12, 18, 59, 54, 61, 32, 33, 11, 51, 46, 23, 8, 31, 52, 20, 5, 4, 16, 22, 42, 53, 58, 63, 47, 2, 50, 38, 13, 34]	mi	0.01	1000.0
27	0.801587301587	0.814516129032	0.7890625	0.806201550388	107.0	23.0	27.0	101.0	34	[43, 1, 10, 40, 19, 18, 56, 12, 26, 20, 59, 60, 35, 24, 61, 54, 62, 11, 2, 8, 42, 52, 46, 34, 16, 53, 23, 0, 47, 55, 9, 33, 4, 49]	combined	0.01	1000.0
28	0.801587301587	0.814516129032	0.7890625	0.806201550388	107.0	23.0	27.0	101.0	36	[43, 1, 10, 40, 19, 18, 56, 12, 26, 20, 59, 60, 35, 24, 61, 54, 62, 11, 2, 8, 42, 52, 46, 34, 16, 53, 23, 0, 47, 55, 9, 33, 4, 49, 63, 45]	combined	0.01	1000.0
29	0.8	0.803149606299	0.796875	0.802325581395	105.0	25.0	26.0	102.0	45	[43, 10, 1, 18, 20, 19, 40, 34, 8, 16, 3, 56, 54, 7, 46, 42, 2, 47, 12, 0, 53, 36, 38, 45, 21, 61, 9, 55, 66, 17, 49, 44, 39, 52, 15, 26, 41, 37, 48, 50, 59, 60, 57, 28, 24]	chi2	0.1	10.0
30	0.8	0.787878787879	0.8125	0.798449612403	102.0	28.0	24.0	104.0	23	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61, 18, 2, 12, 54, 63, 19, 42, 34, 46]	f-test	1.0	1.0
31	0.8	0.819672131148	0.78125	0.806201550388	108.0	22.0	28.0	100.0	49	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61, 18, 2, 12, 54, 63, 19, 42, 34, 46, 20, 23, 53, 58, 4, 49, 47, 52, 8, 3, 38, 45, 55, 9, 16, 32, 7, 66, 36, 33, 13, 17, 48, 50, 44, 28]	f-test	0.01	1000.0
32	0.8	0.787878787879	0.8125	0.798449612403	102.0	28.0	24.0	104.0	20	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61, 18, 2, 12, 54, 63, 19]	f-test	1.0	1.0
33	0.8	0.819672131148	0.78125	0.806201550388	108.0	22.0	28.0	100.0	27	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33]	ranksum	0.1	100.0
34	0.8	0.837606837607	0.765625	0.81007751938	111.0	19.0	30.0	98.0	46	[43, 1, 10, 62, 60, 40, 35, 19, 24, 26, 56, 12, 18, 59, 54, 61, 32, 33, 11, 51, 46, 23, 8, 31, 52, 20, 5, 4, 16, 22, 42, 53, 58, 63, 47, 2, 50, 38, 13, 34, 14, 45, 49, 55, 64, 9]	mi	0.01	1000.0
35	0.798418972332	0.808	0.7890625	0.802325581395	106.0	24.0	27.0	101.0	25	[43, 1, 10, 62, 60, 40, 35, 19, 24, 26, 56, 12, 18, 59, 54, 61, 32, 33, 11, 51, 46, 23, 8, 31, 52]	mi	0.01	1000.0
36	0.798387096774	0.825	0.7734375	0.806201550388	109.0	21.0	29.0	99.0	28	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32]	ranksum	0.01	1000.0
37	0.798387096774	0.825	0.7734375	0.806201550388	109.0	21.0	29.0	99.0	61	[43, 1, 10, 40, 19, 18, 56, 12, 26, 20, 59, 60, 35, 24, 61, 54, 62, 11, 2, 8, 42, 52, 46, 34, 16, 53, 23, 0, 47, 55, 9, 33, 4, 49, 63, 45, 32, 7, 3, 50, 38, 58, 21, 48, 5, 13, 51, 17, 31, 36, 44, 66, 28, 39, 37, 27, 57, 6, 41, 15, 22]	combined	0.01	1000.0
38	0.798387096774	0.825	0.7734375	0.806201550388	109.0	21.0	29.0	99.0	25	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51]	ranksum	0.01	1000.0
39	0.7969348659	0.781954887218	0.8125	0.794573643411	101.0	29.0	24.0	104.0	9	[43, 1, 10, 62, 60, 40, 35, 19, 24]	mi	0.1	1000.0
40	0.7969348659	0.781954887218	0.8125	0.794573643411	101.0	29.0	24.0	104.0	22	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61, 18, 2, 12, 54, 63, 19, 42, 34]	f-test	1.0	1.0
41	0.7969348659	0.781954887218	0.8125	0.794573643411	101.0	29.0	24.0	104.0	34	[43, 10, 1, 18, 20, 19, 40, 34, 8, 16, 3, 56, 54, 7, 46, 42, 2, 47, 12, 0, 53, 36, 38, 45, 21, 61, 9, 55, 66, 17, 49, 44, 39, 52]	chi2	0.01	1000.0
42	0.7969348659	0.781954887218	0.8125	0.794573643411	101.0	29.0	24.0	104.0	35	[43, 10, 1, 18, 20, 19, 40, 34, 8, 16, 3, 56, 54, 7, 46, 42, 2, 47, 12, 0, 53, 36, 38, 45, 21, 61, 9, 55, 66, 17, 49, 44, 39, 52, 15]	chi2	0.01	1000.0
43	0.796875	0.796875	0.796875	0.798449612403	104.0	26.0	26.0	102.0	28	[43, 10, 1, 18, 20, 19, 40, 34, 8, 16, 3, 56, 54, 7, 46, 42, 2, 47, 12, 0, 53, 36, 38, 45, 21, 61, 9, 55]	chi2	0.1	10.0
44	0.796812749004	0.813008130081	0.78125	0.802325581395	107.0	23.0	28.0	100.0	51	[43, 1, 10, 62, 60, 40, 35, 19, 24, 26, 56, 12, 18, 59, 54, 61, 32, 33, 11, 51, 46, 23, 8, 31, 52, 20, 5, 4, 16, 22, 42, 53, 58, 63, 47, 2, 50, 38, 13, 34, 14, 45, 49, 55, 64, 9, 17, 67, 6, 27, 15]	mi	0.01	100.0
45	0.796812749004	0.813008130081	0.78125	0.802325581395	107.0	23.0	28.0	100.0	51	[43, 1, 10, 40, 19, 18, 56, 12, 26, 20, 59, 60, 35, 24, 61, 54, 62, 11, 2, 8, 42, 52, 46, 34, 16, 53, 23, 0, 47, 55, 9, 33, 4, 49, 63, 45, 32, 7, 3, 50, 38, 58, 21, 48, 5, 13, 51, 17, 31, 36, 44]	combined	0.1	10.0
46	0.796812749004	0.813008130081	0.78125	0.802325581395	107.0	23.0	28.0	100.0	52	[43, 1, 10, 40, 19, 18, 56, 12, 26, 20, 59, 60, 35, 24, 61, 54, 62, 11, 2, 8, 42, 52, 46, 34, 16, 53, 23, 0, 47, 55, 9, 33, 4, 49, 63, 45, 32, 7, 3, 50, 38, 58, 21, 48, 5, 13, 51, 17, 31, 36, 44, 66]	combined	0.1	10.0
