	f1	precision	recall	accuracy	TN	FP	FN	TP	n	selection	source	gamma	C
31	0.795620437956	0.746575342466	0.8515625	0.782945736434	93.0	37.0	19.0	109.0	4	[40, 1, 59, 24]	RFE	100.0	0.1
32	0.795275590551	0.801587301587	0.7890625	0.798449612403	105.0	25.0	27.0	101.0	41	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45, 49, 50, 18, 51, 20, 3, 53]	mi	0.01	1000.0
33	0.795180722892	0.818181818182	0.7734375	0.802325581395	108.0	22.0	29.0	99.0	24	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46]	combined	0.01	1000.0
34	0.795180722892	0.818181818182	0.7734375	0.802325581395	108.0	22.0	29.0	99.0	31	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52, 47, 8, 23, 5, 4, 45, 14, 35, 7, 39, 43, 37, 64, 28, 33]	RFE	0.01	1000.0
35	0.793650793651	0.806451612903	0.78125	0.798449612403	106.0	24.0	28.0	100.0	16	[40, 1, 59, 24, 46, 34, 54, 42, 61, 56, 58, 11, 62, 38, 60, 52]	RFE	0.01	1000.0
36	0.793650793651	0.806451612903	0.78125	0.798449612403	106.0	24.0	28.0	100.0	52	[1, 43, 10, 35, 40, 11, 26, 56, 24, 62, 60, 59, 12, 61, 19, 0, 18, 2, 63, 23, 20, 54, 9, 46, 7, 33, 55, 8, 32, 47, 49, 42, 52, 48, 4, 13, 45, 50, 53, 3, 58, 34, 44, 51, 39, 38, 16, 6, 21, 31, 66, 22]	combined	0.01	1000.0
37	0.793650793651	0.806451612903	0.78125	0.798449612403	106.0	24.0	28.0	100.0	34	[1, 43, 10, 11, 26, 59, 35, 19, 12, 18, 20, 24, 62, 60, 40, 56, 2, 23, 52, 9, 61, 55, 0, 21, 51, 50, 33, 32, 48, 13, 7, 54, 4, 49]	ranksum	0.01	1000.0
38	0.793650793651	0.806451612903	0.78125	0.798449612403	106.0	24.0	28.0	100.0	18	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61, 18, 2, 12, 54]	f-test	0.1	100.0
39	0.793650793651	0.806451612903	0.78125	0.798449612403	106.0	24.0	28.0	100.0	48	[1, 43, 10, 11, 40, 26, 59, 35, 56, 24, 60, 62, 0, 61, 18, 2, 12, 54, 63, 19, 42, 34, 46, 20, 23, 53, 58, 4, 49, 47, 52, 8, 3, 38, 45, 55, 9, 16, 32, 7, 66, 36, 33, 13, 17, 48, 50, 44]	f-test	0.01	1000.0
40	0.793522267206	0.823529411765	0.765625	0.802325581395	109.0	21.0	30.0	98.0	59	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59, 47, 23, 0, 32, 54, 9, 48, 22, 2, 55, 39, 13, 44, 45, 49, 50, 18, 51, 20, 3, 53, 42, 58, 4, 67, 6, 31, 27, 38, 29, 37, 52, 28, 66, 41, 65, 5, 64, 34]	mi	0.1	10.0
41	0.793522267206	0.823529411765	0.765625	0.802325581395	109.0	21.0	30.0	98.0	5	[40, 1, 59, 24, 46]	RFE	0.1	1000.0
42	0.792156862745	0.795275590551	0.7890625	0.794573643411	104.0	26.0	27.0	101.0	20	[10, 43, 56, 1, 40, 62, 61, 60, 24, 35, 63, 12, 46, 19, 7, 26, 33, 11, 8, 59]	mi	0.01	1000.0
